발행인,시도,시구,동읍,상세주소,사업용도,사업용도세부종목,브릿지론/본PF,신용보강기관명,신용보강기관종류,신용보강형태,매입보장/확약,대출약정규모,분양률,문장
와이케이에스지,서울특별시,강남구,삼성동,1-2번지,오피스텔,오피스텔.오피스,0,유안타증권,증권사,인수,매입확약,635,-,  유안타증권(주)의 사모사채 인수확약  
인베스트군산제일차,전라북도,군산시,조촌동,11-3번지,공동주택,리테일.공동주택,0,한화투자증권,증권사,채권매입/인수/자금보충,매입확약,579,-, 한화투자증권(주)의 대출채권 매입 자금보충 및 사모사채 인수의무
인베스트향남제일차,경기도,화성시,향남읍,상신리,오피스텔,리테일.오피스텔.오피스,0,한화투자증권,증권사,채권매입/인수/자금보충,매입확약,285,7.9, 한화투자증권㈜의 대출채권 매입 자금보충 및 사모사채 인수의
티아이남포제일차,부산광역시,중구,남포동,6가,특수용도,리테일.생활형숙박시설,0,-,-,채권매입/인수/자금보충,매입확약,1040,-, 한화투자증권㈜ 대출채권 매입확약 자금보충 및 사모사채 인수확약 티
풍무엘제일차,경기도,김포시,풍무동,30-1번지,상업업무,도시개발,0,롯데건설,시공사,채무인수/자금보충,매입확약,-,-, 롯데건설(주)의 자금보충(미이행시 채무인수) 의무
풍무엘제일차,경기도,김포시,풍무동,30-1번지,상업업무,도시개발,0,롯데건설,시공사,채무인수/자금보충,매입확약,-,-, 롯데건설(주)의 자금보충(미이행시 채무인수) 의무
플랜업병점,경기도,화성시,병점동,4-111번지,오피스텔,오피스텔.오피스,0,신영증권,증권사,인수,매입확약,-,-, 신영증권㈜의 사모사채 인수 의무
스토크제이차,부산광역시,부산진구,부전동,32-2번지,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,케이비증권,증권사,인수,매입확약,730,-,  케이비증권(주)의 사모사채 인수확약  
시흥신천역개발제일차,경기도,시흥시,신천동,713번지,오피스텔,리테일.오피스텔.오피스,0,유진투자증권,증권사,채권매입,매입확약,560,-, 유진투자증권㈜의 대출채권 매입 의무 시
엔트레뽀이천제오차,경기도,이천시,설성면,자석리,산업시설,물류,0,교보증권,증권사,채권매입/자금보충,매입확약,420,-,  교보증권(주)의 대출채권 매입확약 및 자금보충 의무  
엠에이오등봉,제주특별자치도,제주시,오등동,1596번지,공동주택,리테일.공동주택,0,미래에셋증권,증권사,인수,매입확약,3400,-,  미래에셋증권(주)의 사모사채 인수 의무
카운트제일차,경기도,군포시,금정동,146-3번지,공동주택,리테일.공동주택,0,대우건설,시공사,연대보증,-,-,-, ㈜대우건설의 연대보증
트루울산제삼차,울산광역시,울주군,삼남읍,교동리,오피스텔,오피스텔.오피스,본 PF,한국투자증권,증권사,채권매입/인수/자금보충,매입확약,890,-, 한국투자증권㈜의 대출채권 매입확약 사모사채 인수의무 및 자금보충의무 트
파크엠제이,전라남도,여수시,화양면,나진리,특수용도,리테일.생활형숙박시설,0,대신증권,증권사,채권매입/인수,매입확약,170,-,대신증권(주)의 대출채권 매입 및 사모사채 인수 의
광주첨단영산강지산제일차,광주광역시,북구,연제동,1011번지,특수용도,지식산업센터,0,-,-,채권매입/인수/자금보충,매입확약,1350,-, 한화투자증권㈜ 대출채권 매입확약 자금보충 사모사채 인수확약 광
더에스에프제구차,경기도,화성시,동탄2신도시,지원,공동주택,주상복합.지식산업센터,0,다올투자증권,증권사,채권매입/인수/자금보충,매입확약,1030,-, 다올투자증권(주)의 대출채권 매입확약 자금보충 및 사모사채 인수의
비아이티리치제이차,충청남도,천안시,서북구,성환읍,상업업무,오피스.리테일,0,천안시,공공,매입,매입확약,1105,-, 천안시의 대출채권 및 신탁수익권 매입의무
빅하우스제칠차,인천광역시,계양구,효성동,100번지,상업업무,도시개발,본 PF,케이비증권,증권사,인수/자금보충,매입확약,7500,-, 케이비증권㈜의 사모사채 인수 및 자금보충 의무
스카이타워제일차,경기도,안성시,죽산면,장계리,산업시설,물류,0,한화투자증권,증권사,채권매입,매입확약,-,-, 한화투자증권㈜의 대출채권 매입확약 등 스
연신내베스트제일차,서울특별시,은평구,불광동,305-3번지,공동주택,주상복합,0,신세계건설,시공사,채무인수/자금보충,매입확약,2700,-, 신세계건설㈜의 자금보충(미이행시 채무인수) 의무
용산프로젝트제일차,서울특별시,용산구,이태원동,1000-0번지,공동주택,공동주택.오피스텔.오피스,0,메리츠증권,증권사,매입,매입확약,13000,-, 메리츠증권㈜의 사모사채 매입 의무
원펀치센트럴제일차,대전광역시,중구,선화동,106-1,공동주택,주상복합,0,코오롱글로벌.우리종합금융,시공사.기타,채무인수/자금보충.매입,매입확약,1800,100, 코오롱글로벌(주)의 자금보충(미이행시 채무인수) 의무 . 우리종합금융(주)의 유동화증권 매입보장
위드지엠제칠차,서울특별시,중구,순화동,6-12번지,공동주택,주상복합.도시형생활주택.오피스.오피스텔,0,하나증권,증권사,인수,매입확약,1750,-,  하나증권(주)의 사모사채 인수의무  
유쥬르제오차,전라북도,전주시,덕진구,송천동2가,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,교보증권,증권사,채권매입/자금보충,매입확약,750,-,교보증권㈜의 대출채권 매입 또는 자금보충 의무
인베스트운서제일차,인천광역시,중구,운서동,3049-1번지,오피스텔,리테일.오피스텔.오피스,0,한화투자증권,증권사,채권매입/인수/자금보충,매입확약,1150,24.9, 한화투자증권㈜의 대출채권 매입 자금보충 및 사모사채 인수 의
인베스트운서제일차,인천광역시,중구,운서동,3049-1번지,오피스텔,리테일.오피스텔.오피스,0,한화투자증권,증권사,채권매입/인수/자금보충,매입확약,1150,24.9, 한화투자증권㈜의 대출채권 매입 자금보충 및 사모사채 인수 의
준드래곤페어니스2호,대구광역시,중구,공평동,14-18번지,공동주택,주상복합.리테일.공동주택,0,하나증권,증권사,인수,매입확약,2000,-, 하나증권(주)의 사모사채 인수확약
지디아이씨제이차,서울특별시,중랑구,묵동,165번지,Default,Default,0,케이비증권,증권사,인수,매입확약,480,-,  케이비증권(주)의 사모사채 인수확약  
챔피언청라제일차,인천광역시,서구,청라동,202-2번지,특수용도,리테일.지식산업센터,0,,,,매입확약,720,-,
케이성정제일차,충청남도,천안시,서북구,성정동,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,교보증권,증권사,채권매입/인수/자금보충,매입확약,200,-, 교보증권(주)의 대출채권 매입 자금보충 또는 사모사채 인수확약 
케이에스부산제일차,부산광역시,부산진구,부암동,27-7번지,공동주택,리테일.공동주택,0,대신증권,증권사,채권매입/인수,매입확약,1884,-, 대신증권㈜의 대출채권 매입 및 사모사채 인수 의무
케이티비비전제사차,광주광역시,북구,연제동,1011번지,상업업무,오피스.리테일,0,케이티비투자증권,증권사,인수,매입확약,1350,-,케이티비투자증권(주)의 사모사채 인수 의무케이티비비전제사차(주)본평가평가일:2021.07.21이성일 수석연구원02-368-5671silee@korearatings.com이진욱 연구원02-368-5482jinwook@korearatings.com김종각 평가전문위원02-368-5616wewe@korearatings.com케이티비비전제사차(주) www.rating.co.kr  2
하이인동제일차,전라남도,광양시,광양읍,인동리,공동주택,주상복합.리테일.공동주택,0,하이투자증권,증권사,채권매입/인수,매입확약,150,-, 하이투자증권(주)의 대출채권 매입 및 사모사채 인수 의무
기은센구조화제십이차,경기도,용인시,기흥구,보정동,공동주택,리테일.공동주택,0,롯데건설,시공사,채무인수/자금보충,매입확약,2847,-, 롯데건설㈜의 자금보충(미이행시 채무인수) 의무
나인세티아,강원도,강릉시,홍제동,산,공동주택,공동주택,0,롯데건설,시공사,채무인수/자금보충,매입확약,-,-, 롯데건설㈜의 자금보충 및 채무인수 의무 나
도로시제일차,대전광역시,도안신도시,2단계(특계,33,오피스텔,리테일.오피스텔.오피스,0,롯데건설,시공사,채무인수/자금보충,매입확약,-,-,  롯데건설(주)의 SPC에 대한 자금보충 및 기초자산 채무인수 의무  
디비벨신정제이차,자료없음
디비벨신정제일차,자료없음
블랙타이거제이차,경기도,평택시,고덕,국제화계획지구,특수용도,지식산업센터,0,아이비케이투자증권,증권사,채권매입/인수/자금보충,매입확약,700,-, 아이비케이투자증권(주)의 대출채권 매입 자금보충 사모사채 인수 의무
블루오아시스제일차,0,0,0,0,상업업무,도시개발,0,아이비케이투자증권,증권사,인수,매입확약,205,-, 아이비케이투자증권(주)의 사모사채 인수확약 S
샤이닝스톤당진,충청남도,당진시,수청1지구,도시개발사업,공동주택,아파트.도시개발.공동주택,0,주택도시보증공사.NH투자증권,공공.증권사,-.매입,매입확약,-,89.44, ㈜디와이종합건설의 대출채무(대출원금)에 대한 주택도시보증공사의 PF대출보증 . NH투자증권㈜의 유동화증권 매입보
씨와이프로젝트제일차,경기도,화성시,송동,683-1,상업업무,오피스,0,현대차증권,증권사,인수,매입확약,1840,-, 현대차증권㈜의 사모사채 인수확
에스엘제이차,울산광역시,중구,복산동,100-24번지,공동주택,리테일.공동주택,0,경남은행,은행,채권매입/자금보충,매입확약,-,-, (주)경남은행의 대출채권 매입 및 자금보충 의무
유니델타컴퍼니,경기도,이천시,마장면,양촌리,산업시설,물류,0,아이비케이투자증권,증권사,채권매입/인수/자금보충,매입확약,2900,-,  아이비케이투자증권(주)의 대출채권 매입 또는 자금보충 사모사채 인수의무  유
제이온로얄,경기도,양주시,옥정동,1007-1,특수용도,지식산업센터,0,유안타증권,증권사,인수,매입확약,900,-, 유안타증권㈜의 사모사채 인수확약 제
쥐피에스21제십삼차,울산광역시,남구,신정동,22-4번지,공동주택,주상복합.오피스.오피스텔.리테일.공동주택,0,신한투자증권,증권사,채권매입/자금보충,매입확약,1070,71.38, 신한투자증권(주)의 대출채권 매입 및 자금보충 의
진저레드제일차,서울특별시,중구,중림동,624번지,상업업무,오피스.리테일,본 PF,현대건설,시공사,연대보증,매입보장,2550,-, 현대건설(주)의 연대보증
플랜업직산,충청남도,천안시,서북구,직산읍,공동주택,리테일.공동주택,0,신영증권,증권사,인수,매입확약,917,99.2, 신영증권㈜의 사모사채 인수확약
플랜업직산,충청남도,천안시,서북구,직산읍,공동주택,리테일.공동주택,0,신영증권,증권사,인수,매입확약,917,99.2, 신영증권㈜의 사모사채 인수확약
플랫마운틴제일차,경상남도,양산시,평산동,공동주택,공동주택,리테일.공동주택,본 PF,하이투자증권,증권사,채권매입/인수/자금보충,매입확약,209,-,  하이투자증권(주)의 대출채권 매입확약 및 자금보충 사모사채 인수의무  
플루아이제일차,부산광역시,수영구,민락동,110번지,특수용도,리테일.생활형숙박시설,0,-,-,인수,매입확약,4550,-, 메리츠증권㈜와 체결하는 사모사채인수확약서 등 플
하이레전드다이버제사차,서울특별시,성북구,길음동,540-2번지,공동주택,리테일.공동주택,0,하이투자증권,증권사,채권매입/인수/자금보충,매입확약,1240,-, 하이투자증권㈜의 대출채권 매입 자금보충 및 사모사채 인수 의
